,fluxes,kcat,MW,kcat_MW,enz,equ
HCINNMtex_reverse_num4,0,,,,,3hcinnm_p --> 3hcinnm_e
HPPPNtex_reverse_num2,0,,,,,3hpppn_p --> 3hpppn_e
HPPPNtex_reverse_num3,0,,,,,3hpppn_p --> 3hpppn_e
HPPPNtex_reverse_num4,0,,,,,3hpppn_p --> 3hpppn_e
ACtex_reverse_num2,0,,,,,ac_p --> ac_e
ACtex_reverse_num3,0,,,,,ac_p --> ac_e
ACtex_reverse_num4,0,,,,,ac_p --> ac_e
ACALDtex_reverse_num2,0,,,,,acald_p --> acald_e
ACALDtex_reverse_num3,0,,,,,acald_p --> acald_e
ACALDtex_reverse_num4,0,,,,,acald_p --> acald_e
ACMANAtex_reverse_num2,0,,,,,acmana_p --> acmana_e
ACMANAtex_reverse_num3,0,,,,,acmana_p --> acmana_e
ACMANAtex_reverse_num4,0,,,,,acmana_p --> acmana_e
SUCFUMtpp_reverse_num2,0,,,,,fum_c + succ_p --> fum_p + succ_c
SUCFUMtpp_reverse_num3,0,,,,,fum_c + succ_p --> fum_p + succ_c
TRPt2rpp_reverse_num2,0,,,,,h_c + trp__L_c --> h_p + trp__L_p
TRPt2rpp_reverse_num3,0,,,,,h_c + trp__L_c --> h_p + trp__L_p
TYRt2rpp_reverse_num2,0,,,,,h_c + tyr__L_c --> h_p + tyr__L_p
GALtex_reverse_num2,0,,,,,gal_p --> gal_e
GALtex_reverse_num3,0,,,,,gal_p --> gal_e
GALtex_reverse_num4,0,,,,,gal_p --> gal_e
GALCTtex_reverse_num2,0,,,,,galct__D_p --> galct__D_e
GALCTtex_reverse_num3,0,,,,,galct__D_p --> galct__D_e
GALCTtex_reverse_num4,0,,,,,galct__D_p --> galct__D_e
GALCTNtex_reverse_num2,0,,,,,galctn__D_p --> galctn__D_e
GALCTNtex_reverse_num3,0,,,,,galctn__D_p --> galctn__D_e
GALCTNtex_reverse_num4,0,,,,,galctn__D_p --> galctn__D_e
GALTtex_reverse_num2,0,,,,,galt_p --> galt_e
GALTtex_reverse_num3,0,,,,,galt_p --> galt_e
GALTtex_reverse_num4,0,,,,,galt_p --> galt_e
GALURtex_reverse_num2,0,,,,,galur_p --> galur_e
GALURtex_reverse_num3,0,,,,,galur_p --> galur_e
GALURtex_reverse_num4,0,,,,,galur_p --> galur_e
GAMtex_reverse_num2,0,,,,,gam_p --> gam_e
GAMtex_reverse_num3,0,,,,,gam_p --> gam_e
GAMtex_reverse_num4,0,,,,,gam_p --> gam_e
GBBTNtex_reverse_num2,0,,,,,gbbtn_p --> gbbtn_e
GBBTNtex_reverse_num3,0,,,,,gbbtn_p --> gbbtn_e
GBBTNtex_reverse_num4,0,,,,,gbbtn_p --> gbbtn_e
HIStex_reverse_num2,0,,,,,his__L_p --> his__L_e
HIStex_reverse_num3,0,,,,,his__L_p --> his__L_e
HIStex_reverse_num4,0,,,,,his__L_p --> his__L_e
HXAtex_reverse_num2,0,,,,,hxa_p --> hxa_e
HXAtex_reverse_num3,0,,,,,hxa_p --> hxa_e
HXAtex_reverse_num4,0,,,,,hxa_p --> hxa_e
HYXNtex_reverse_num2,0,,,,,hxan_p --> hxan_e
HYXNtex_reverse_num3,0,,,,,hxan_p --> hxan_e
HYXNtex_reverse_num4,0,,,,,hxan_p --> hxan_e
IDONtex_reverse_num2,0,,,,,idon__L_p --> idon__L_e
IDONtex_reverse_num3,0,,,,,idon__L_p --> idon__L_e
IDONtex_reverse_num4,0,,,,,idon__L_p --> idon__L_e
ILEtex_reverse_num2,0,,,,,ile__L_p --> ile__L_e
ILEtex_reverse_num3,0,,,,,ile__L_p --> ile__L_e
ILEtex_reverse_num4,0,,,,,ile__L_p --> ile__L_e
INSTtex_reverse_num2,0,,,,,inost_p --> inost_e
INSTtex_reverse_num3,0,,,,,inost_p --> inost_e
INSTtex_reverse_num4,0,,,,,inost_p --> inost_e
Ktex_reverse_num2,0,,,,,k_p --> k_e
Ktex_reverse_num3,0,,,,,k_p --> k_e
Ktex_reverse_num4,0,,,,,k_p --> k_e
D_LACtex_reverse_num2,0,,,,,lac__D_p --> lac__D_e
D_LACtex_reverse_num3,0,,,,,lac__D_p --> lac__D_e
D_LACtex_reverse_num4,0,,,,,lac__D_p --> lac__D_e
FRULYStex_reverse_num2,0,,,,,frulys_p --> frulys_e
FRULYStex_reverse_num3,0,,,,,frulys_p --> frulys_e
FRULYStex_reverse_num4,0,,,,,frulys_p --> frulys_e
GALCTt2rpp_reverse_num2,0,,,,,galct__D_c + h_c --> galct__D_p + h_p
ASPtex_reverse_num2,0,,,,,asp__L_p --> asp__L_e
ASPtex_reverse_num3,0,,,,,asp__L_p --> asp__L_e
ASPtex_reverse_num4,0,,,,,asp__L_p --> asp__L_e
INDOLEtex_reverse_num2,0,,,,,indole_p --> indole_e
INDOLEtex_reverse_num3,0,,,,,indole_p --> indole_e
INDOLEtex_reverse_num4,0,,,,,indole_p --> indole_e
L_LACtex_reverse_num2,0,,,,,lac__L_p --> lac__L_e
L_LACtex_reverse_num3,0,,,,,lac__L_p --> lac__L_e
L_LACtex_reverse_num4,0,,,,,lac__L_p --> lac__L_e
ADEt2rpp_reverse_num2,0,,,,,ade_c + h_c --> ade_p + h_p
ADEt2rpp_reverse_num3,0,,,,,ade_c + h_c --> ade_p + h_p
GUAtpp_reverse_num2,0,,,,,gua_c --> gua_p
HYXNtpp_reverse_num2,0,,,,,hxan_c --> hxan_p
GLCRtex_reverse_num2,0,,,,,glcr_p --> glcr_e
GLCRtex_reverse_num3,0,,,,,glcr_p --> glcr_e
GLCRtex_reverse_num4,0,,,,,glcr_p --> glcr_e
GLCNtex_reverse_num2,0,,,,,glcn_p --> glcn_e
GLCNtex_reverse_num3,0,,,,,glcn_p --> glcn_e
GLCNtex_reverse_num4,0,,,,,glcn_p --> glcn_e
GLCURtex_reverse_num2,0,,,,,glcur_p --> glcur_e
GLCURtex_reverse_num3,0,,,,,glcur_p --> glcur_e
GLCURtex_reverse_num4,0,,,,,glcur_p --> glcur_e
GLNtex_reverse_num2,0,,,,,gln__L_p --> gln__L_e
GLNtex_reverse_num3,0,,,,,gln__L_p --> gln__L_e
GLNtex_reverse_num4,0,,,,,gln__L_p --> gln__L_e
O2tex_reverse_num2,0,,,,,o2_p --> o2_e
O2tex_reverse_num3,0,,,,,o2_p --> o2_e
O2tex_reverse_num4,0,,,,,o2_p --> o2_e
OCTAtex_reverse_num2,0,,,,,octa_p --> octa_e
OCTAtex_reverse_num3,0,,,,,octa_p --> octa_e
OCTAtex_reverse_num4,0,,,,,octa_p --> octa_e
ORNtex_reverse_num2,0,,,,,orn_p --> orn_e
ORNtex_reverse_num3,0,,,,,orn_p --> orn_e
ORNtex_reverse_num4,0,,,,,orn_p --> orn_e
RMNtex_reverse_num2,0,,,,,rmn_p --> rmn_e
RMNtex_reverse_num3,0,,,,,rmn_p --> rmn_e
RMNtex_reverse_num4,0,,,,,rmn_p --> rmn_e
PHEtex_reverse_num2,0,,,,,phe__L_p --> phe__L_e
PHEtex_reverse_num3,0,,,,,phe__L_p --> phe__L_e
PHEtex_reverse_num4,0,,,,,phe__L_p --> phe__L_e
PItex_reverse_num2,0,,,,,pi_p --> pi_e
PItex_reverse_num3,0,,,,,pi_p --> pi_e
PItex_reverse_num4,0,,,,,pi_p --> pi_e
PNTOtex_reverse_num2,0,,,,,pnto__R_p --> pnto__R_e
PNTOtex_reverse_num3,0,,,,,pnto__R_p --> pnto__R_e
PNTOtex_reverse_num4,0,,,,,pnto__R_p --> pnto__R_e
PPPNtex_reverse_num2,0,,,,,pppn_p --> pppn_e
PPPNtex_reverse_num3,0,,,,,pppn_p --> pppn_e
PPPNtex_reverse_num4,0,,,,,pppn_p --> pppn_e
PPTtex_reverse_num2,0,,,,,ppt_p --> ppt_e
PPTtex_reverse_num3,0,,,,,ppt_p --> ppt_e
PPTtex_reverse_num4,0,,,,,ppt_p --> ppt_e
PTRCtex_reverse_num2,0,,,,,ptrc_p --> ptrc_e
PTRCtex_reverse_num3,0,,,,,ptrc_p --> ptrc_e
PTRCtex_reverse_num4,0,,,,,ptrc_p --> ptrc_e
PYRtex_reverse_num2,0,,,,,pyr_p --> pyr_e
PYRtex_reverse_num3,0,,,,,pyr_p --> pyr_e
PYRtex_reverse_num4,0,,,,,pyr_p --> pyr_e
DSERtex_reverse_num2,0,,,,,ser__D_p --> ser__D_e
DSERtex_reverse_num3,0,,,,,ser__D_p --> ser__D_e
DSERtex_reverse_num4,0,,,,,ser__D_p --> ser__D_e
SERtex_reverse_num2,0,,,,,ser__L_p --> ser__L_e
SERtex_reverse_num3,0,,,,,ser__L_p --> ser__L_e
SERtex_reverse_num4,0,,,,,ser__L_p --> ser__L_e
SO4tex_reverse_num2,0,,,,,so4_p --> so4_e
SO4tex_reverse_num3,0,,,,,so4_p --> so4_e
SO4tex_reverse_num4,0,,,,,so4_p --> so4_e
SPMDtex_reverse_num2,0,,,,,spmd_p --> spmd_e
SPMDtex_reverse_num3,0,,,,,spmd_p --> spmd_e
SPMDtex_reverse_num4,0,,,,,spmd_p --> spmd_e
SUCCtex_reverse_num2,0,,,,,succ_p --> succ_e
SUCCtex_reverse_num3,0,,,,,succ_p --> succ_e
SUCCtex_reverse_num4,0,,,,,succ_p --> succ_e
SUCRtex_reverse_num2,0,,,,,sucr_p --> sucr_e
SUCRtex_reverse_num3,0,,,,,sucr_p --> sucr_e
SUCRtex_reverse_num4,0,,,,,sucr_p --> sucr_e
TARTRtex_reverse_num2,0,,,,,tartr__L_p --> tartr__L_e
TARTRtex_reverse_num3,0,,,,,tartr__L_p --> tartr__L_e
TARTRtex_reverse_num4,0,,,,,tartr__L_p --> tartr__L_e
TAURtex_reverse_num2,0,,,,,taur_p --> taur_e
TAURtex_reverse_num3,0,,,,,taur_p --> taur_e
TAURtex_reverse_num4,0,,,,,taur_p --> taur_e
THRtex_reverse_num2,0,,,,,thr__L_p --> thr__L_e
THRtex_reverse_num3,0,,,,,thr__L_p --> thr__L_e
THRtex_reverse_num4,0,,,,,thr__L_p --> thr__L_e
THMDtex_reverse_num2,0,,,,,thymd_p --> thymd_e
THMDtex_reverse_num3,0,,,,,thymd_p --> thymd_e
THMDtex_reverse_num4,0,,,,,thymd_p --> thymd_e
METDtex_reverse_num2,0,,,,,met__D_p --> met__D_e
METDtex_reverse_num3,0,,,,,met__D_p --> met__D_e
METDtex_reverse_num4,0,,,,,met__D_p --> met__D_e
METtex_reverse_num2,0,,,,,met__L_p --> met__L_e
METtex_reverse_num3,0,,,,,met__L_p --> met__L_e
METtex_reverse_num4,0,,,,,met__L_p --> met__L_e
MNLtex_reverse_num2,0,,,,,mnl_p --> mnl_e
MNLtex_reverse_num3,0,,,,,mnl_p --> mnl_e
MNLtex_reverse_num4,0,,,,,mnl_p --> mnl_e
NAtex_reverse_num2,0,,,,,na1_p --> na1_e
NAtex_reverse_num3,0,,,,,na1_p --> na1_e
NAtex_reverse_num4,0,,,,,na1_p --> na1_e
NACtex_reverse_num2,0,,,,,nac_p --> nac_e
NACtex_reverse_num3,0,,,,,nac_p --> nac_e
NACtex_reverse_num4,0,,,,,nac_p --> nac_e
NH4tex_reverse_num2,0,,,,,nh4_p --> nh4_e
NH4tex_reverse_num3,0,,,,,nh4_p --> nh4_e
NH4tex_reverse_num4,0,,,,,nh4_p --> nh4_e
BUTtex_reverse_num2,0,,,,,but_p --> but_e
BUTtex_reverse_num3,0,,,,,but_p --> but_e
BUTtex_reverse_num4,0,,,,,but_p --> but_e
CHLtex_reverse_num2,0,,,,,chol_p --> chol_e
CHLtex_reverse_num3,0,,,,,chol_p --> chol_e
CHLtex_reverse_num4,0,,,,,chol_p --> chol_e
CO2tex_reverse_num2,0,,,,,co2_p --> co2_e
CO2tex_reverse_num3,0,,,,,co2_p --> co2_e
CO2tex_reverse_num4,0,,,,,co2_p --> co2_e
CRNtex_reverse_num2,0,,,,,crn_p --> crn_e
CRNtex_reverse_num3,0,,,,,crn_p --> crn_e
CRNtex_reverse_num4,0,,,,,crn_p --> crn_e
DINStex_reverse_num2,0,,,,,din_p --> din_e
DINStex_reverse_num3,0,,,,,din_p --> din_e
DINStex_reverse_num4,0,,,,,din_p --> din_e
DMStex_reverse_num2,0,,,,,dms_p --> dms_e
DMStex_reverse_num3,0,,,,,dms_p --> dms_e
DMStex_reverse_num4,0,,,,,dms_p --> dms_e
CSNtex_reverse_num2,0,,,,,csn_p --> csn_e
CSNtex_reverse_num3,0,,,,,csn_p --> csn_e
CSNtex_reverse_num4,0,,,,,csn_p --> csn_e
CYNTtex_reverse_num2,0,,,,,cynt_p --> cynt_e
CYNTtex_reverse_num3,0,,,,,cynt_p --> cynt_e
CYNTtex_reverse_num4,0,,,,,cynt_p --> cynt_e
CYStex_reverse_num2,0,,,,,cys__L_p --> cys__L_e
CYStex_reverse_num3,0,,,,,cys__L_p --> cys__L_e
CYStex_reverse_num4,0,,,,,cys__L_p --> cys__L_e
CYTDtex_reverse_num2,0,,,,,cytd_p --> cytd_e
CYTDtex_reverse_num3,0,,,,,cytd_p --> cytd_e
CYTDtex_reverse_num4,0,,,,,cytd_p --> cytd_e
DCAtex_reverse_num2,0,,,,,dca_p --> dca_e
DCAtex_reverse_num3,0,,,,,dca_p --> dca_e
DCAtex_reverse_num4,0,,,,,dca_p --> dca_e
DGSNtex_reverse_num2,0,,,,,dgsn_p --> dgsn_e
DGSNtex_reverse_num3,0,,,,,dgsn_p --> dgsn_e
DGSNtex_reverse_num4,0,,,,,dgsn_p --> dgsn_e
LCTStex_reverse_num2,0,,,,,lcts_p --> lcts_e
LCTStex_reverse_num3,0,,,,,lcts_p --> lcts_e
LCTStex_reverse_num4,0,,,,,lcts_p --> lcts_e
LEUtex_reverse_num2,0,,,,,leu__L_p --> leu__L_e
LEUtex_reverse_num3,0,,,,,leu__L_p --> leu__L_e
LEUtex_reverse_num4,0,,,,,leu__L_p --> leu__L_e
LYStex_reverse_num2,0,,,,,lys__L_p --> lys__L_e
LYStex_reverse_num3,0,,,,,lys__L_p --> lys__L_e
LYStex_reverse_num4,0,,,,,lys__L_p --> lys__L_e
LYXtex_reverse_num2,0,,,,,lyx__L_p --> lyx__L_e
LYXtex_reverse_num3,0,,,,,lyx__L_p --> lyx__L_e
LYXtex_reverse_num4,0,,,,,lyx__L_p --> lyx__L_e
MANtex_reverse_num2,0,,,,,man_p --> man_e
MANtex_reverse_num3,0,,,,,man_p --> man_e
MANtex_reverse_num4,0,,,,,man_p --> man_e
MAN6Ptex_reverse_num2,0,,,,,man6p_p --> man6p_e
MAN6Ptex_reverse_num3,0,,,,,man6p_p --> man6p_e
MAN6Ptex_reverse_num4,0,,,,,man6p_p --> man6p_e
MELIBtex_reverse_num2,0,,,,,melib_p --> melib_e
MELIBtex_reverse_num3,0,,,,,melib_p --> melib_e
MELIBtex_reverse_num4,0,,,,,melib_p --> melib_e
DMSOtex_reverse_num2,0,,,,,dmso_p --> dmso_e
DMSOtex_reverse_num3,0,,,,,dmso_p --> dmso_e
DMSOtex_reverse_num4,0,,,,,dmso_p --> dmso_e
FRUtex_reverse_num2,0,,,,,fru_p --> fru_e
FRUtex_reverse_num3,0,,,,,fru_p --> fru_e
FRUtex_reverse_num4,0,,,,,fru_p --> fru_e
FUCtex_reverse_num2,0,,,,,fuc__L_p --> fuc__L_e
FUCtex_reverse_num3,0,,,,,fuc__L_p --> fuc__L_e
FUCtex_reverse_num4,0,,,,,fuc__L_p --> fuc__L_e
FUMtex_reverse_num2,0,,,,,fum_p --> fum_e
FUMtex_reverse_num3,0,,,,,fum_p --> fum_e
FUMtex_reverse_num4,0,,,,,fum_p --> fum_e
FE2tex_reverse_num2,0,,,,,fe2_p --> fe2_e
FE2tex_reverse_num3,0,,,,,fe2_p --> fe2_e
FE2tex_reverse_num4,0,,,,,fe2_p --> fe2_e
NMNtex_reverse_num2,0,,,,,nmn_p --> nmn_e
NMNtex_reverse_num3,0,,,,,nmn_p --> nmn_e
NMNtex_reverse_num4,0,,,,,nmn_p --> nmn_e
NO2tex_reverse_num2,0,,,,,no2_p --> no2_e
NO2tex_reverse_num3,0,,,,,no2_p --> no2_e
NO2tex_reverse_num4,0,,,,,no2_p --> no2_e
GDPtex_reverse_num2,0,,,,,gdp_p --> gdp_e
GDPtex_reverse_num3,0,,,,,gdp_p --> gdp_e
GDPtex_reverse_num4,0,,,,,gdp_p --> gdp_e
TMAtex_reverse_num2,0,,,,,tma_p --> tma_e
TMAtex_reverse_num3,0,,,,,tma_p --> tma_e
TMAtex_reverse_num4,0,,,,,tma_p --> tma_e
TMAOtex_reverse_num2,0,,,,,tmao_p --> tmao_e
TMAOtex_reverse_num3,0,,,,,tmao_p --> tmao_e
TMAOtex_reverse_num4,0,,,,,tmao_p --> tmao_e
TREtex_reverse_num2,0,,,,,tre_p --> tre_e
TREtex_reverse_num3,0,,,,,tre_p --> tre_e
TREtex_reverse_num4,0,,,,,tre_p --> tre_e
TRPtex_reverse_num2,0,,,,,trp__L_p --> trp__L_e
TRPtex_reverse_num3,0,,,,,trp__L_p --> trp__L_e
TRPtex_reverse_num4,0,,,,,trp__L_p --> trp__L_e
TSULtex_reverse_num2,0,,,,,tsul_p --> tsul_e
TSULtex_reverse_num3,0,,,,,tsul_p --> tsul_e
TSULtex_reverse_num4,0,,,,,tsul_p --> tsul_e
TYRtex_reverse_num2,0,,,,,tyr__L_p --> tyr__L_e
TYRtex_reverse_num3,0,,,,,tyr__L_p --> tyr__L_e
TYRtex_reverse_num4,0,,,,,tyr__L_p --> tyr__L_e
URAtex_reverse_num2,0,,,,,ura_p --> ura_e
URAtex_reverse_num3,0,,,,,ura_p --> ura_e
URAtex_reverse_num4,0,,,,,ura_p --> ura_e
UREAtex_reverse_num2,0,,,,,urea_p --> urea_e
UREAtex_reverse_num3,0,,,,,urea_p --> urea_e
UREAtex_reverse_num4,0,,,,,urea_p --> urea_e
VALtex_reverse_num2,0,,,,,val__L_p --> val__L_e
VALtex_reverse_num3,0,,,,,val__L_p --> val__L_e
VALtex_reverse_num4,0,,,,,val__L_p --> val__L_e
XANtex_reverse_num2,0,,,,,xan_p --> xan_e
XANtex_reverse_num3,0,,,,,xan_p --> xan_e
XANtex_reverse_num4,0,,,,,xan_p --> xan_e
XYLtex_reverse_num2,0,,,,,xyl__D_p --> xyl__D_e
XYLtex_reverse_num3,0,,,,,xyl__D_p --> xyl__D_e
XYLtex_reverse_num4,0,,,,,xyl__D_p --> xyl__D_e
ABUTtex_reverse_num2,0,,,,,4abut_p --> 4abut_e
ABUTtex_reverse_num3,0,,,,,4abut_p --> 4abut_e
ABUTtex_reverse_num4,0,,,,,4abut_p --> 4abut_e
23CAMPtex_reverse_num2,0,,,,,23camp_p --> 23camp_e
23CAMPtex_reverse_num3,0,,,,,23camp_p --> 23camp_e
23CAMPtex_reverse_num4,0,,,,,23camp_p --> 23camp_e
23CCMPtex_reverse_num2,0,,,,,23ccmp_p --> 23ccmp_e
23CCMPtex_reverse_num3,0,,,,,23ccmp_p --> 23ccmp_e
23CCMPtex_reverse_num4,0,,,,,23ccmp_p --> 23ccmp_e
23CUMPtex_reverse_num2,0,,,,,23cump_p --> 23cump_e
23CUMPtex_reverse_num3,0,,,,,23cump_p --> 23cump_e
23CUMPtex_reverse_num4,0,,,,,23cump_p --> 23cump_e
23CGMPtex_reverse_num2,0,,,,,23cgmp_p --> 23cgmp_e
23CGMPtex_reverse_num3,0,,,,,23cgmp_p --> 23cgmp_e
23CGMPtex_reverse_num4,0,,,,,23cgmp_p --> 23cgmp_e
3AMPtex_reverse_num2,0,,,,,3amp_p --> 3amp_e
3AMPtex_reverse_num3,0,,,,,3amp_p --> 3amp_e
3AMPtex_reverse_num4,0,,,,,3amp_p --> 3amp_e
3CMPtex_reverse_num2,0,,,,,3cmp_p --> 3cmp_e
3CMPtex_reverse_num3,0,,,,,3cmp_p --> 3cmp_e
3CMPtex_reverse_num4,0,,,,,3cmp_p --> 3cmp_e
ETHSO3tex_reverse_num2,0,,,,,ethso3_p --> ethso3_e
ETHSO3tex_reverse_num3,0,,,,,ethso3_p --> ethso3_e
ETHSO3tex_reverse_num4,0,,,,,ethso3_p --> ethso3_e
BUTSO3tex_reverse_num2,0,,,,,butso3_p --> butso3_e
BUTSO3tex_reverse_num3,0,,,,,butso3_p --> butso3_e
BUTSO3tex_reverse_num4,0,,,,,butso3_p --> butso3_e
LIPOtex_reverse_num2,0,,,,,lipoate_p --> lipoate_e
LIPOtex_reverse_num3,0,,,,,lipoate_p --> lipoate_e
LIPOtex_reverse_num4,0,,,,,lipoate_p --> lipoate_e
GALBDtex_reverse_num2,0,,,,,gal_bD_p --> gal_bD_e
GALBDtex_reverse_num3,0,,,,,gal_bD_p --> gal_bD_e
GALBDtex_reverse_num4,0,,,,,gal_bD_p --> gal_bD_e
SULFACtex_reverse_num2,0,,,,,sulfac_p --> sulfac_e
SULFACtex_reverse_num3,0,,,,,sulfac_p --> sulfac_e
SULFACtex_reverse_num4,0,,,,,sulfac_p --> sulfac_e
NOtex_reverse_num2,0,,,,,no_p --> no_e
NOtex_reverse_num3,0,,,,,no_p --> no_e
NOtex_reverse_num4,0,,,,,no_p --> no_e
N2Otex_reverse_num2,0,,,,,n2o_p --> n2o_e
N2Otex_reverse_num3,0,,,,,n2o_p --> n2o_e
N2Otex_reverse_num4,0,,,,,n2o_p --> n2o_e
PEAMNtex_reverse_num2,0,,,,,peamn_p --> peamn_e
PEAMNtex_reverse_num3,0,,,,,peamn_p --> peamn_e
PEAMNtex_reverse_num4,0,,,,,peamn_p --> peamn_e
PACALDtex_reverse_num2,0,,,,,pacald_p --> pacald_e
PACALDtex_reverse_num3,0,,,,,pacald_p --> pacald_e
PACALDtex_reverse_num4,0,,,,,pacald_p --> pacald_e
CYANtex_reverse_num2,0,,,,,cyan_p --> cyan_e
CYANtex_reverse_num3,0,,,,,cyan_p --> cyan_e
CYANtex_reverse_num4,0,,,,,cyan_p --> cyan_e
SO3tex_reverse_num2,0,,,,,so3_p --> so3_e
SO3tex_reverse_num3,0,,,,,so3_p --> so3_e
SO3tex_reverse_num4,0,,,,,so3_p --> so3_e
TCYNTtex_reverse_num2,0,,,,,tcynt_p --> tcynt_e
TCYNTtex_reverse_num3,0,,,,,tcynt_p --> tcynt_e
TCYNTtex_reverse_num4,0,,,,,tcynt_p --> tcynt_e
METSOX1tex_reverse_num2,0,,,,,metsox_S__L_p --> metsox_S__L_e
METSOX1tex_reverse_num3,0,,,,,metsox_S__L_p --> metsox_S__L_e
METSOX1tex_reverse_num4,0,,,,,metsox_S__L_p --> metsox_S__L_e
METSOX2tex_reverse_num2,0,,,,,metsox_R__L_p --> metsox_R__L_e
METSOX2tex_reverse_num3,0,,,,,metsox_R__L_p --> metsox_R__L_e
METSOX2tex_reverse_num4,0,,,,,metsox_R__L_p --> metsox_R__L_e
3UMPtex_reverse_num2,0,,,,,3ump_p --> 3ump_e
3UMPtex_reverse_num3,0,,,,,3ump_p --> 3ump_e
3UMPtex_reverse_num4,0,,,,,3ump_p --> 3ump_e
3GMPtex_reverse_num2,0,,,,,3gmp_p --> 3gmp_e
3GMPtex_reverse_num3,0,,,,,3gmp_p --> 3gmp_e
3GMPtex_reverse_num4,0,,,,,3gmp_p --> 3gmp_e
DOPAtex_reverse_num2,0,,,,,dopa_p --> dopa_e
DOPAtex_reverse_num3,0,,,,,dopa_p --> dopa_e
DOPAtex_reverse_num4,0,,,,,dopa_p --> dopa_e
4HOXPACDtex_reverse_num2,0,,,,,4hoxpacd_p --> 4hoxpacd_e
4HOXPACDtex_reverse_num3,0,,,,,4hoxpacd_p --> 4hoxpacd_e
4HOXPACDtex_reverse_num4,0,,,,,4hoxpacd_p --> 4hoxpacd_e
ETHAtex_reverse_num2,0,,,,,etha_p --> etha_e
ETHAtex_reverse_num3,0,,,,,etha_p --> etha_e
ETHAtex_reverse_num4,0,,,,,etha_p --> etha_e
G3PStex_reverse_num2,0,,,,,g3ps_p --> g3ps_e
G3PStex_reverse_num3,0,,,,,g3ps_p --> g3ps_e
G3PStex_reverse_num4,0,,,,,g3ps_p --> g3ps_e
ACGAL1Ptex_reverse_num2,0,,,,,acgal1p_p --> acgal1p_e
ACGAL1Ptex_reverse_num3,0,,,,,acgal1p_p --> acgal1p_e
ACGAL1Ptex_reverse_num4,0,,,,,acgal1p_p --> acgal1p_e
ACGALtex_reverse_num2,0,,,,,acgal_p --> acgal_e
ACGALtex_reverse_num3,0,,,,,acgal_p --> acgal_e
ACGALtex_reverse_num4,0,,,,,acgal_p --> acgal_e
GLCUR1Ptex_reverse_num2,0,,,,,glcur1p_p --> glcur1p_e
GLCUR1Ptex_reverse_num3,0,,,,,glcur1p_p --> glcur1p_e
GLCUR1Ptex_reverse_num4,0,,,,,glcur1p_p --> glcur1p_e
UDPGLCURtex_reverse_num2,0,,,,,udpglcur_p --> udpglcur_e
UDPGLCURtex_reverse_num3,0,,,,,udpglcur_p --> udpglcur_e
UDPGLCURtex_reverse_num4,0,,,,,udpglcur_p --> udpglcur_e
ISETACtex_reverse_num2,0,,,,,isetac_p --> isetac_e
ISETACtex_reverse_num3,0,,,,,isetac_p --> isetac_e
ISETACtex_reverse_num4,0,,,,,isetac_p --> isetac_e
UDPGtex_reverse_num2,0,,,,,udpg_p --> udpg_e
UDPGtex_reverse_num3,0,,,,,udpg_p --> udpg_e
UDPGtex_reverse_num4,0,,,,,udpg_p --> udpg_e
UDPGALtex_reverse_num2,0,,,,,udpgal_p --> udpgal_e
UDPGALtex_reverse_num3,0,,,,,udpgal_p --> udpgal_e
UDPGALtex_reverse_num4,0,,,,,udpgal_p --> udpgal_e
ACGAM1Ptex_reverse_num2,0,,,,,acgam1p_p --> acgam1p_e
ACGAM1Ptex_reverse_num3,0,,,,,acgam1p_p --> acgam1p_e
ACGAM1Ptex_reverse_num4,0,,,,,acgam1p_p --> acgam1p_e
UACGAMtex_reverse_num2,0,,,,,uacgam_p --> uacgam_e
UACGAMtex_reverse_num3,0,,,,,uacgam_p --> uacgam_e
UACGAMtex_reverse_num4,0,,,,,uacgam_p --> uacgam_e
UDPACGALtex_reverse_num2,0,,,,,udpacgal_p --> udpacgal_e
UDPACGALtex_reverse_num3,0,,,,,udpacgal_p --> udpacgal_e
UDPACGALtex_reverse_num4,0,,,,,udpacgal_p --> udpacgal_e
MSO3tex_reverse_num2,0,,,,,mso3_p --> mso3_e
MSO3tex_reverse_num3,0,,,,,mso3_p --> mso3_e
MSO3tex_reverse_num4,0,,,,,mso3_p --> mso3_e
GLYC2Ptex_reverse_num2,0,,,,,glyc2p_p --> glyc2p_e
GLYC2Ptex_reverse_num3,0,,,,,glyc2p_p --> glyc2p_e
GLYC2Ptex_reverse_num4,0,,,,,glyc2p_p --> glyc2p_e
PSERtex_reverse_num2,0,,,,,pser__L_p --> pser__L_e
PSERtex_reverse_num3,0,,,,,pser__L_p --> pser__L_e
PSERtex_reverse_num4,0,,,,,pser__L_p --> pser__L_e
R5Ptex_reverse_num2,0,,,,,r5p_p --> r5p_e
R5Ptex_reverse_num3,0,,,,,r5p_p --> r5p_e
R5Ptex_reverse_num4,0,,,,,r5p_p --> r5p_e
THRPtex_reverse_num2,0,,,,,thrp_p --> thrp_e
THRPtex_reverse_num3,0,,,,,thrp_p --> thrp_e
THRPtex_reverse_num4,0,,,,,thrp_p --> thrp_e
TYRPtex_reverse_num2,0,,,,,tyrp_p --> tyrp_e
TYRPtex_reverse_num3,0,,,,,tyrp_p --> tyrp_e
TYRPtex_reverse_num4,0,,,,,tyrp_p --> tyrp_e
CITtex_reverse_num2,0,,,,,cit_p --> cit_e
CITtex_reverse_num3,0,,,,,cit_p --> cit_e
